end_time,start_time,duration,time_offset,exercise_type,max_speed,calorie,mean_speed,update_time,live_data,distance,datauuid,create_time
2018-07-20 20:18:31.000,2018-07-20 19:46:03.000,1947922,UTC+0100,1001,1.7567058,133.81783,1.5366217,2018-07-20 20:19:37.467,c4a142e3-5ea5-4d10-9b02-4f49e23233cd.live_data.json,2993.2192,c4a142e3-5ea5-4d10-9b02-4f49e23233cd,2018-07-20 20:19:37.467
2018-06-03 15:29:07.000,2018-06-03 14:42:03.000,2824927,UTC+0100,1001,1.4969927,149.75055,1.1388549,2018-06-03 15:32:35.817,c4b6e765-13a0-4436-9a40-700c7fdf7853.live_data.json,3217.1816,c4b6e765-13a0-4436-9a40-700c7fdf7853,2018-06-03 15:32:35.817
2018-06-20 17:30:13.000,2018-06-20 17:00:23.000,1789375,UTC+0100,1001,1.5300163,112.147705,1.3742217,2018-06-20 17:59:17.241,c4cc9ed9-9423-4f60-86bc-5b3af95473f6.live_data.json,2458.998,c4cc9ed9-9423-4f60-86bc-5b3af95473f6,2018-06-20 17:59:17.241
2018-07-09 18:22:36.000,2018-07-09 18:01:09.000,1287073,UTC+0100,1001,1.9438734,83.42449,1.4510504,2018-07-09 18:23:46.074,c5805523-24c1-40b4-9afb-906ba09c8845.live_data.json,1867.6077,c5805523-24c1-40b4-9afb-906ba09c8845,2018-07-09 18:23:46.074
2018-11-01 15:24:14.000,2018-11-01 15:13:00.000,674394,UTC+0100,1001,2.7859201,38.651123,1.2949936,2018-11-01 17:51:44.221,c5eacf7f-4f09-475b-b9b2-60f7b39dd88d.live_data.json,873.33594,c5eacf7f-4f09-475b-b9b2-60f7b39dd88d,2018-11-01 17:51:44.221
2018-11-10 15:08:34.000,2018-11-10 14:51:00.000,1054143,UTC+0100,1001,1.5865607,62.874237,1.3150066,2018-11-10 15:13:21.266,c60371fa-ff17-4f2c-aa1a-33de95f40c3d.live_data.json,1386.2051,c60371fa-ff17-4f2c-aa1a-33de95f40c3d,2018-11-10 15:13:21.266
2018-07-06 07:28:20.000,2018-07-06 06:52:00.000,2180781,UTC+0100,1001,1.6528894,134.79102,1.3858969,2018-07-06 07:31:11.417,c6077a0d-84d3-41b0-9bfa-af74a2842b50.live_data.json,3022.338,c6077a0d-84d3-41b0-9bfa-af74a2842b50,2018-07-06 07:31:11.417
2018-06-21 16:24:08.000,2018-06-21 16:03:00.000,1268670,UTC+0100,1001,1.640252,82.68616,1.4515125,2018-06-21 16:27:24.796,c83374af-c32b-42c7-b884-663b667a68d3.live_data.json,1841.4902,c83374af-c32b-42c7-b884-663b667a68d3,2018-06-21 16:27:24.796
2019-01-16 21:35:00.000,2019-01-16 21:21:00.000,840461,UTC+0100,1001,1.6233191,56.53122,1.4672036,2019-01-16 21:39:50.986,c8612c76-f48f-49a2-a823-c0cdf18b9789.live_data.json,1233.1274,c8612c76-f48f-49a2-a823-c0cdf18b9789,2019-01-16 21:39:50.986
2018-08-14 21:27:07.000,2018-08-14 21:04:00.000,1386438,UTC+0200,1001,2.0200617,80.30884,1.3103864,2018-08-14 21:30:01.024,cc1f8dfa-c236-41d2-b9a9-51ea99768863.live_data.json,1816.7695,cc1f8dfa-c236-41d2-b9a9-51ea99768863,2018-08-14 21:30:01.024
2018-10-06 18:14:07.000,2018-10-06 17:57:00.000,1026988,UTC+0200,1001,2.3681245,69.36011,1.5239383,2018-10-06 18:21:13.031,cc27ceba-5720-4dca-8442-eaff9c465c61.live_data.json,1565.0664,cc27ceba-5720-4dca-8442-eaff9c465c61,2018-10-06 18:21:13.031
2018-10-06 07:23:04.000,2018-10-06 07:05:03.000,1081106,UTC+0200,1001,2.1010091,70.65941,1.4723561,2018-10-06 07:24:21.008,cd94de0f-e7f6-48e2-b08a-998b04312309.live_data.json,1591.773,cd94de0f-e7f6-48e2-b08a-998b04312309,2018-10-06 07:24:21.008
2018-11-03 12:34:48.000,2018-11-03 12:20:05.000,882743,UTC+0100,1001,1.8315953,50.38597,1.3002703,2018-11-03 12:39:14.849,cf62f54f-eb7d-47e9-a6d7-5395838d73f4.live_data.json,1147.8044,cf62f54f-eb7d-47e9-a6d7-5395838d73f4,2018-11-03 12:39:14.849
2018-08-06 11:08:11.000,2018-08-06 10:35:00.000,1990898,UTC+0200,1001,1.6442628,121.16037,1.3454636,2018-08-06 11:09:12.748,cf87fa0b-c7cb-4f4b-b7c9-5d25dc7eb355.live_data.json,2678.6807,cf87fa0b-c7cb-4f4b-b7c9-5d25dc7eb355,2018-08-06 11:09:12.748
2018-07-26 22:43:45.000,2018-07-26 22:29:00.000,885869,UTC+0100,1001,1.547193,56.559822,1.4055055,2018-07-26 22:44:47.100,d07b2708-f5c8-41f0-88ef-34510311d6c2.live_data.json,1245.0938,d07b2708-f5c8-41f0-88ef-34510311d6c2,2018-07-26 22:44:47.100
2018-07-16 07:28:30.000,2018-07-16 07:00:00.000,1710324,UTC+0100,1001,1.7296088,105.919495,1.3891613,2018-07-16 07:29:46.959,d41f5b64-c654-40b6-a0e5-ef8dbf5c2a90.live_data.json,2375.916,d41f5b64-c654-40b6-a0e5-ef8dbf5c2a90,2018-07-16 07:29:46.959
2018-08-12 18:19:20.000,2018-08-12 18:00:00.000,1159941,UTC+0200,1001,1.7372723,65.34497,1.2257274,2018-08-12 18:23:26.853,d4a28c4a-2efe-44e0-a836-52addbcd14e0.live_data.json,1421.7715,d4a28c4a-2efe-44e0-a836-52addbcd14e0,2018-08-12 18:23:26.853
2018-07-10 20:42:16.000,2018-07-10 20:02:03.000,2412952,UTC+0100,1001,3.6499257,150.21127,1.390112,2018-07-10 20:44:41.520,d4deb883-a5a0-4bfe-9f84-90f3ea44424a.live_data.json,3354.2734,d4deb883-a5a0-4bfe-9f84-90f3ea44424a,2018-07-10 20:44:41.520
2018-11-01 18:14:08.000,2018-11-01 17:54:00.000,1207782,UTC+0100,1001,1.6306673,73.29443,1.315997,2018-11-01 18:17:06.732,d5383650-3a22-4919-a1db-79e7456e7345.live_data.json,1589.4375,d5383650-3a22-4919-a1db-79e7456e7345,2018-11-01 18:17:06.732
2018-08-13 13:20:22.000,2018-08-13 13:05:16.000,905829,UTC+0200,1001,1.6316929,51.853394,1.2681667,2018-08-13 13:24:03.198,d6d590bf-8e44-48a3-9ce8-2c5f51745646.live_data.json,1148.7422,d6d590bf-8e44-48a3-9ce8-2c5f51745646,2018-08-13 13:24:03.198
2018-10-13 11:51:19.000,2018-10-13 11:29:00.000,1338819,UTC+0200,1001,1.4878912,77.24194,1.2415268,2018-10-13 11:54:27.081,da79ca7b-79ad-4c52-acdf-af5b89b0761e.live_data.json,1662.1797,da79ca7b-79ad-4c52-acdf-af5b89b0761e,2018-10-13 11:54:27.081
2018-12-12 13:46:19.000,2018-12-12 13:35:01.000,677867,UTC+0100,1001,1.7819766,48.165512,1.6235389,2018-12-12 13:48:56.943,dadb61b0-081a-424e-af3f-7a4582e06e6b.live_data.json,1100.5435,dadb61b0-081a-424e-af3f-7a4582e06e6b,2018-12-12 13:48:56.943
2018-06-26 07:26:05.000,2018-06-26 06:49:00.000,2224827,UTC+0100,1001,1.7318685,139.41577,1.3957748,2018-06-26 07:33:50.314,db5deea4-31db-4808-b3aa-c9a1c0f07cc5.live_data.json,3105.3574,db5deea4-31db-4808-b3aa-c9a1c0f07cc5,2018-06-26 07:33:50.314
2018-06-13 07:14:01.000,2018-06-13 06:39:02.000,2098403,UTC+0100,1001,2.0109053,139.31357,1.4936019,2018-06-13 07:15:27.734,dbab41bf-da25-409c-ba96-d5e44f913f67.live_data.json,3134.1787,dbab41bf-da25-409c-ba96-d5e44f913f67,2018-06-13 07:15:27.734
2018-12-30 18:58:49.000,2018-12-30 18:47:14.000,695351,UTC+0100,1001,1.63621,42.493954,1.3648068,2018-12-30 19:02:23.378,dc0b698d-2a05-482e-9edf-8248dd188f29.live_data.json,949.0198,dc0b698d-2a05-482e-9edf-8248dd188f29,2018-12-30 19:02:23.378
2018-10-20 07:06:05.000,2018-10-20 06:55:28.000,637406,UTC+0200,1001,1.7878675,40.352657,1.4367089,2018-10-20 07:10:36.615,dc15f516-a894-415b-8fa6-9d647a04354c.live_data.json,915.76697,dc15f516-a894-415b-8fa6-9d647a04354c,2018-10-20 07:10:36.615
2018-10-29 09:43:03.000,2018-10-29 09:24:09.000,1133923,UTC+0100,1001,2.0336072,73.1944,1.4591196,2018-10-29 09:47:16.361,dc2d4bf7-807b-4550-856d-09d824c39191.live_data.json,1654.5293,dc2d4bf7-807b-4550-856d-09d824c39191,2018-10-29 09:47:16.361
2018-06-02 13:38:01.000,2018-06-02 12:48:00.000,3001555,UTC+0100,1001,3.2335384,150.68915,1.0716519,2018-06-02 13:41:22.545,dd7a615c-1f30-4944-aad3-4bb8677ffc9d.live_data.json,3216.6223,dd7a615c-1f30-4944-aad3-4bb8677ffc9d,2018-06-02 13:41:22.545
2018-07-09 07:32:28.000,2018-07-09 06:55:00.000,2248036,UTC+0100,1001,1.8308574,133.29858,1.3301631,2018-07-09 07:36:34.479,de34f7bb-1636-42df-bc18-f86523b2165c.live_data.json,2990.2546,de34f7bb-1636-42df-bc18-f86523b2165c,2018-07-09 07:36:34.479
2018-10-07 14:14:33.000,2018-10-07 14:01:00.000,813544,UTC+0200,1001,1.6804724,50.708008,1.3744383,2018-10-07 14:19:54.028,de47fad4-ecfb-4f41-a490-84c2a8b7fce8.live_data.json,1118.166,de47fad4-ecfb-4f41-a490-84c2a8b7fce8,2018-10-07 14:19:54.028
2018-06-27 17:01:13.000,2018-06-27 16:37:00.000,1453265,UTC+0100,1001,2.711105,85.506714,1.3005872,2018-06-27 17:05:58.155,de61b9d0-e485-4734-abda-5b282ffa14ad.live_data.json,1890.0977,de61b9d0-e485-4734-abda-5b282ffa14ad,2018-06-27 17:05:58.155
2018-06-08 07:38:21.000,2018-06-08 07:16:00.000,1340742,UTC+0100,1001,1.8215815,82.43176,1.3834165,2018-06-08 08:25:36.038,dfb8b72b-c240-4911-adf1-9c2a616af03c.live_data.json,1854.8047,dfb8b72b-c240-4911-adf1-9c2a616af03c,2018-06-08 08:25:36.038
2018-09-28 10:53:06.000,2018-09-28 10:36:29.000,996714,UTC+0200,1001,1.5413195,58.741272,1.2967718,2018-09-28 10:55:00.397,e036831d-0817-4977-9b2a-2f261b48dd0a.live_data.json,1292.5106,e036831d-0817-4977-9b2a-2f261b48dd0a,2018-09-28 10:55:00.397
2019-01-23 16:42:58.000,2019-01-23 16:31:00.000,717911,UTC+0100,1001,1.7490857,45.22515,1.4172435,2019-01-23 16:44:44.499,e40da0f6-4d78-44e4-90b0-f82e5ed3ba29.live_data.json,1017.4547,e40da0f6-4d78-44e4-90b0-f82e5ed3ba29,2019-01-23 16:44:44.499
2019-01-10 13:48:56.734,2019-01-10 13:15:19.246,2012432,UTC+0100,1002,3.7133331,444.0,2.7593231,2019-01-10 13:51:53.750,e4f28d25-663a-4577-851f-1a8e09e4716c.live_data.json,5543.48,e4f28d25-663a-4577-851f-1a8e09e4716c,2019-01-10 13:15:19.261
2018-08-18 16:19:16.000,2018-08-18 16:07:34.000,701453,UTC+0200,1001,1.9552437,51.226868,1.6773566,2018-08-18 16:35:00.036,e59af8fb-811c-4507-ab30-3343a46275a5.live_data.json,1176.5869,e59af8fb-811c-4507-ab30-3343a46275a5,2018-08-18 16:35:00.036
2018-12-02 17:18:05.000,2018-12-02 17:07:00.000,664686,UTC+0100,1001,1.7047194,42.758972,1.4639578,2018-12-02 17:21:50.605,e6e9d62d-be95-47f3-a279-7abd1aa7c13b.live_data.json,973.07227,e6e9d62d-be95-47f3-a279-7abd1aa7c13b,2018-12-02 17:21:50.605
2018-08-18 12:12:24.000,2018-08-18 12:00:00.000,744284,UTC+0200,1001,1.5512137,48.933914,1.4571002,2018-08-18 12:28:44.510,e7234b30-84f8-4506-8449-b6d8dbc1631f.live_data.json,1084.4963,e7234b30-84f8-4506-8449-b6d8dbc1631f,2018-08-18 12:28:44.510
2018-07-20 08:30:23.000,2018-07-20 07:54:27.000,2156390,UTC+0100,1001,3.171091,142.12662,1.474894,2018-07-20 08:33:07.130,e91174aa-f83f-4b9e-b3db-055ffacfde5d.live_data.json,3180.4468,e91174aa-f83f-4b9e-b3db-055ffacfde5d,2018-07-20 08:33:07.130
2018-11-02 12:21:11.000,2018-11-02 12:00:04.000,1266438,UTC+0100,1001,1.7707176,80.57425,1.4139946,2018-11-02 12:30:10.864,ea3b17de-8c68-4ef1-84e6-dccd58d2414f.live_data.json,1790.7363,ea3b17de-8c68-4ef1-84e6-dccd58d2414f,2018-11-02 12:30:10.864
2018-08-15 13:07:05.000,2018-08-15 12:48:05.000,1139284,UTC+0200,1001,1.624012,74.30737,1.4408172,2018-08-15 13:11:34.086,ed06637f-2b4c-4422-9918-22e3918f5461.live_data.json,1641.5,ed06637f-2b4c-4422-9918-22e3918f5461,2018-08-15 13:11:34.086
2018-07-23 07:24:24.000,2018-07-23 07:13:25.000,659060,UTC+0100,1001,1.7533133,41.901,1.4366208,2018-07-23 07:27:27.227,eead082c-fdf4-4c2d-8a13-44b50b8fb1f7.live_data.json,946.81934,eead082c-fdf4-4c2d-8a13-44b50b8fb1f7,2018-07-23 07:27:27.227
2018-10-29 10:44:03.000,2018-10-29 10:26:00.000,1083283,UTC+0100,1001,1.9082959,65.64819,1.3490728,2018-10-29 10:45:07.171,ef99be42-ce95-48f6-bb16-b042659ea020.live_data.json,1461.4277,ef99be42-ce95-48f6-bb16-b042659ea020,2018-10-29 10:45:07.171
2018-07-14 08:27:43.000,2018-07-14 07:53:00.000,2082553,UTC+0100,1001,3.6071594,166.05269,1.6399785,2018-07-14 08:28:59.587,f01111e0-d028-4752-a5e0-8598ba8ed1c6.live_data.json,3415.3423,f01111e0-d028-4752-a5e0-8598ba8ed1c6,2018-07-14 08:28:59.587
2018-10-26 19:37:05.000,2018-10-26 19:20:00.000,1025058,UTC+0200,1001,1.6249951,60.24066,1.3178166,2018-10-26 19:42:59.832,f103cfee-4738-4f71-b34c-4bec87cf0382.live_data.json,1350.8384,f103cfee-4738-4f71-b34c-4bec87cf0382,2018-10-26 19:42:59.832
2018-07-26 07:49:34.000,2018-07-26 07:36:00.000,814464,UTC+0100,1001,1.5943967,54.347046,1.4947953,2018-07-26 07:52:41.469,f1a48098-77a7-4d64-b0f9-a122d7faf2da.live_data.json,1217.457,f1a48098-77a7-4d64-b0f9-a122d7faf2da,2018-07-26 07:52:41.469
2018-06-05 07:26:40.000,2018-06-05 06:51:21.000,2118884,UTC+0100,1001,2.0412207,136.64478,1.4376405,2018-06-05 07:28:09.966,f1caf845-fbad-4da1-9f28-cd8d924ab6da.live_data.json,3046.1934,f1caf845-fbad-4da1-9f28-cd8d924ab6da,2018-06-05 07:28:09.966
2019-01-04 14:16:31.000,2019-01-04 14:03:00.000,810593,UTC+0100,1001,1.6064726,49.44801,1.3668388,2019-01-04 14:25:46.785,f2fda5ef-2779-4c30-b5be-b4125fb89f2d.live_data.json,1107.95,f2fda5ef-2779-4c30-b5be-b4125fb89f2d,2019-01-04 14:25:46.785
2018-07-17 07:38:10.000,2018-07-17 07:01:08.000,2221078,UTC+0100,1001,1.8579962,141.88817,1.4416951,2018-07-17 07:39:11.280,f3961bc8-6354-454c-adc1-084c466f4890.live_data.json,3202.1174,f3961bc8-6354-454c-adc1-084c466f4890,2018-07-17 07:39:11.280
2018-06-11 16:24:03.000,2018-06-11 15:52:03.000,1919865,UTC+0100,1001,3.4722223,119.24147,1.3759596,2018-06-11 16:27:35.769,f48195ca-b9d2-40e2-829c-2fd80d0f1750.live_data.json,2641.6567,f48195ca-b9d2-40e2-829c-2fd80d0f1750,2018-06-11 16:27:35.769
2018-12-14 12:27:07.000,2018-12-14 12:12:18.000,888285,UTC+0100,1001,2.8512704,55.84188,1.4121485,2018-12-14 12:28:05.015,f50488c2-40d5-4688-8233-80a9384f4273.live_data.json,1254.3903,f50488c2-40d5-4688-8233-80a9384f4273,2018-12-14 12:28:05.015
2019-01-19 15:22:40.000,2019-01-19 15:10:00.000,760131,UTC+0100,1001,1.708056,49.93338,1.4829085,2019-01-19 15:26:49.688,f600a5c9-9b9a-48ee-a27d-7e4756f8b36f.live_data.json,1127.2048,f600a5c9-9b9a-48ee-a27d-7e4756f8b36f,2019-01-19 15:26:49.688
2018-06-27 07:24:28.000,2018-06-27 06:48:38.000,2150683,UTC+0100,1001,1.7371687,134.6958,1.4001366,2018-06-27 07:25:49.976,f6d05ed7-ebef-4e4d-8731-eaa87235fcee.live_data.json,3011.25,f6d05ed7-ebef-4e4d-8731-eaa87235fcee,2018-06-27 07:25:49.976
2018-09-08 11:55:15.000,2018-09-08 11:39:00.000,975369,UTC+0200,1001,1.9674454,57.92505,1.3264091,2018-09-08 11:57:28.472,f80b60f5-0b2c-49bf-9ab7-32ab00426805.live_data.json,1293.7383,f80b60f5-0b2c-49bf-9ab7-32ab00426805,2018-09-08 11:57:28.472
2018-07-25 09:29:04.000,2018-07-25 09:14:00.000,903742,UTC+0100,1001,1.5553617,56.50171,1.3829544,2018-07-25 09:31:16.222,f83dea7c-bda6-4349-bfac-09e162f23c37.live_data.json,1249.834,f83dea7c-bda6-4349-bfac-09e162f23c37,2018-07-25 09:31:16.222
2018-06-14 16:10:42.000,2018-06-14 15:56:00.000,882534,UTC+0100,1001,1.6343628,59.8909,1.5247016,2018-06-14 16:18:45.559,f8ec73a6-eb31-4c65-9193-96900124138f.live_data.json,1345.6011,f8ec73a6-eb31-4c65-9193-96900124138f,2018-06-14 16:18:45.559
2018-07-25 08:55:16.000,2018-07-25 08:36:00.000,1156578,UTC+0100,1001,1.7570463,76.879395,1.4988585,2018-07-25 09:05:14.888,f9a5f797-8289-4cc9-8b7a-57f5f488eb04.live_data.json,1733.5469,f9a5f797-8289-4cc9-8b7a-57f5f488eb04,2018-07-25 09:05:14.888
2018-06-24 12:20:34.000,2018-06-24 11:54:00.000,1593840,UTC+0100,1001,1.8248652,92.420715,1.256587,2018-06-24 12:23:42.498,f9c31b98-2c6c-4dc8-8357-e3de28d25915.live_data.json,2002.7988,f9c31b98-2c6c-4dc8-8357-e3de28d25915,2018-06-24 12:23:42.498
2018-06-28 16:43:23.000,2018-06-28 16:24:00.000,1163461,UTC+0100,1001,1.6171739,72.156494,1.3705269,2018-06-28 16:47:06.772,fa1738ba-9afb-4e90-8fc5-f7f6a9f55090.live_data.json,1594.5547,fa1738ba-9afb-4e90-8fc5-f7f6a9f55090,2018-06-28 16:47:06.772
2018-10-28 16:53:04.000,2018-10-28 16:37:03.000,960563,UTC+0100,1001,1.9593625,60.843994,1.4238638,2018-10-28 16:55:14.017,fa5d26b1-a45b-45cf-8085-83ec34e9698f.live_data.json,1367.7109,fa5d26b1-a45b-45cf-8085-83ec34e9698f,2018-10-28 16:55:14.017
2018-07-29 09:09:14.000,2018-07-29 08:55:05.000,848499,UTC+0100,1001,1.6358256,53.205048,1.3767458,2018-07-29 09:10:35.991,fa9d2bb1-9be1-4d0e-8b19-c742e0aff03d.live_data.json,1168.1675,fa9d2bb1-9be1-4d0e-8b19-c742e0aff03d,2018-07-29 09:10:35.991
2018-08-12 10:48:34.000,2018-08-12 10:37:06.000,687201,UTC+0200,1001,1.5532644,42.553955,1.3600659,2018-08-12 12:01:02.635,fabe325d-3917-4c56-a610-cd6950363826.live_data.json,934.6387,fabe325d-3917-4c56-a610-cd6950363826,2018-08-12 12:01:02.635
2018-12-13 12:37:04.000,2018-12-13 12:25:05.000,718538,UTC+0100,1001,1.8097513,47.480698,1.5194176,2018-12-13 12:38:20.361,fc7e4f58-f9d2-41f2-93d9-35c349f3635b.live_data.json,1091.7593,fc7e4f58-f9d2-41f2-93d9-35c349f3635b,2018-12-13 12:38:20.361
2018-07-05 19:38:20.000,2018-07-05 19:08:00.000,1820533,UTC+0100,1001,1.5238086,107.10919,1.2928476,2018-07-05 19:45:04.114,fc860304-e01c-43b4-af49-1236aebb3042.live_data.json,2353.6719,fc860304-e01c-43b4-af49-1236aebb3042,2018-07-05 19:45:04.114
2018-08-04 19:56:12.000,2018-08-04 19:29:16.000,1616174,UTC+0200,1001,1.5725226,98.73706,1.3370516,2018-08-04 20:03:17.780,fe8cf849-3842-48b4-b07f-2af9a46aaa97.live_data.json,2160.9082,fe8cf849-3842-48b4-b07f-2af9a46aaa97,2018-08-04 20:03:17.780
2018-07-07 08:18:04.000,2018-07-07 07:49:00.000,1744159,UTC+0100,1001,2.9035623,113.28552,1.4628491,2018-07-07 08:20:16.549,fea4b27a-cd23-4555-a5af-1c513753442b.live_data.json,2551.4414,fea4b27a-cd23-4555-a5af-1c513753442b,2018-07-07 08:20:16.549
2018-12-12 14:00:38.000,2018-12-12 13:49:00.000,698731,UTC+0100,1001,1.7049456,48.440277,1.577799,2018-12-12 14:01:59.120,febbad7a-7105-40f2-aa50-b6e39749c749.live_data.json,1102.457,febbad7a-7105-40f2-aa50-b6e39749c749,2018-12-12 14:01:59.120
2018-08-10 15:59:07.000,2018-08-10 15:43:23.000,944242,UTC+0200,1001,1.5653907,53.129745,1.2447996,2018-08-10 16:00:31.028,ff2a5e93-3f0d-4bcb-9c0e-53156a4b8358.live_data.json,1175.3921,ff2a5e93-3f0d-4bcb-9c0e-53156a4b8358,2018-08-10 16:00:31.028